INSCRI2	INSCRI	ANO	PRESF1	B1	B2	Q1	Q2	G1	G2	F1	F2	H1	H2	M1	M2	Q13	RED	FASE1	REDCORR	ENEM2
20001416005	1416005	2000	1	1	1	2	0	2	4	3	2	5	2	5	3	30	11.5	57.6	-1	91,43
20001416012	1416012	2000	1	2	2	0	0	2	2	0		3	1	0	4	16	10.5	41.2	-1	85,71
20001416029	1416029	2000	1	2	1	1	1	1	0	0					5	11	10.5	36.2	-1	68,57
20001416036	1416036	2000	1	4	2	5	1	3	4	3	2	3	3	3	5	38	14.5	72.8	-1	0
20001416043	1416043	2000	1		0	0	0	1	0			0	0		1	2	13	33.2	-1	0
20001416050	1416050	2000	1	2	1	3	1	3	3	0		3		5	5	26	11	52.4	-1	80
20001416067	1416067	2000	1	1	0	1	0	3	4	1		4	0	0		14	13	45.2	-1	0
20001416074	1416074	2000	1	1	1	2	0	1	2	0		0		0	3	10	13	41.2	-1	59,05
20001416081	1416081	2000	1	1	1	1	1	2	2			3	0		0	11	10	35	-1	47,62
20001416098	1416098	2000	1	2	1	3	1	3	3	4	2	4	0	3	5	31	15	67	-1	104,76
20001416104	1416104	2000	1	3	2	3	1	3	4	2	3	3		3	3	30	15.5	67.2	-1	95,24
20001416111	1416111	2000	1	1	2	3	1	4	3	3	3	3	0	5	3	31	13	62.2	-1	95,24
20001416128	1416128	2000	1	1	1	1	1	2	5	2	1	0	2	2	5	23	14	56.6	-1	0
20001416135	1416135	2000	1	1	0	1	1	0	3	0	0	1	0	0	1	8	11.5	35.6	-1	70,48
20001416142	1416142	2000	1	1	1	2	0	2	5	3	3	5	2	0	2	26	11.5	53.6	-1	0
20001416159	1416159	2000	1	1	1	4	1	1	3	1		3		0	5	20	13	51.2	-1	85,71
20001416166	1416166	2000	1	1	0	1	0		2	0	2	1	1	2	5	15	14	48.6	-1	95,24
20001416173	1416173	2000	1	3	3	1	0	2	4			5	1	1	5	25	10.5	50.2	-1	99,05
20001416180	1416180	2000	1	1	0	4	1	3	1	2	3	1	0	5	5	26	14.5	60.8	-1	97,14
20001416197	1416197	2000	1	0	2	3	1	1	2	1	2	1	0	5	5	23	12	51.8	-1	68,57
20001416203	1416203	2000	1	5	3	5	4	3	3	5	4	5	1	5	5	48	14	81.6	-1	112,38
20001416210	1416210	2000	1	3	1	1	1	3	2	4	1	2	0	5	3	26	12.5	56	-1	80
20001416227	1416227	2000	1	2	1	4	0	2	3	5	3	3		1	4	28	13	59.2	-1	76,19
20001416234	1416234	2000	1	0	2	0	1	0	3	0	1	4		0	5	16	14.5	50.8	-1	80
20001416241	1416241	2000	1	2	2		0	2	0							6	9	27.6	-1	0
20001416258	1416258	2000	1	4	1	2	3	5	4	1	2	5	0	5	2	34	14.5	68.8	-1	100,95
20001416265	1416265	2000	1		0			2	1			0	0	0		3	11.5	30.6	-1	0
20001416272	1416272	2000	1	0	1	1	0	3	4	1	3	1	1	5	2	22	14	55.6	-1	0
20001416289	1416289	2000	1	3	1	2	1	2	3	1	4	4		5	1	27	14.5	61.8	-1	0
20001416296	1416296	2000	1	2	1	3	1	2	2	1	1	3	0	0	3	19	12	47.8	-1	76,19
20001416302	1416302	2000	1	1	0	0	0	1	3	0		1			2	8	8	27.2	-1	0
20001416319	1416319	2000	1	1	0	0	0		2	0		0	0	0	2	5	6.5	20.6	-1	0
20001416326	1416326	2000	1	2	0	1	1	2	3	2	3	0		0	5	19	11	45.4	-1	81,9
20001416333	1416333	2000	1	3	2	4	1	1	2	1	2	3	1	5	5	30	10.5	55.2	-1	74,29
20001416340	1416340	2000	0														0	0	-1	62,86
20001416357	1416357	2000	1	2	0	0	0	2	2	1	0	1	0	0	4	12	0	0	-1	0
20001416364	1416364	2000	1	4	3	1		2	3			4				17	13	48.2	-1	0
20001416371	1416371	2000	1	2	2	0	1	2	4	1	1	0	0	0	3	16	14.5	50.8	-1	74,29
20001416388	1416388	2000	1	3	0	2	2	3	1	0	0	1	0	0	5	17	14	50.6	-1	68,57
20001416395	1416395	2000	1	1	1	0		2	4			3	0	0	5	16	14	49.6	-1	0
20001416401	1416401	2000	1	4	3	3	1	1	3	2	1	2	5	0	3	28	11.5	55.6	-1	78,1
20001416418	1416418	2000	1	2	4	4	1	1	2	4	3	4	3	0	5	33	13.5	65.4	-1	104,76
20001416425	1416425	2000	1	1	3	1	0	3	1	0		4		0	5	18	14.5	52.8	-1	97,14
20001416432	1416432	2000	1	4	2	3	0	2	4	3	1	2	1	0	2	24	13	55.2	-1	95,24
20001416449	1416449	2000	1	3	4	4	3	3	4	1	4	4	1	5	5	41	11	67.4	-1	102,86
20001416456	1416456	2000	1	1	2	5	1	3	3	0	1	3	1	0	5	25	12	53.8	-1	0
20001416463	1416463	2000	1	1	3	2	3	5	3	3	2	4	4	3	2	35	15	71	-1	112,38
20001416470	1416470	2000	1	1	2	0	1	2	2	0		5		0	5	18	15	54	-1	95,24
20001416487	1416487	2000	1	2	2	3	1	1	3	4	2	1	0	0	2	21	11	47.4	-1	81,9
20001416494	1416494	2000	1	1	0	1	0	1	1	0		0	0	0	5	9	11.5	36.6	-1	68,57
20001416500	1416500	2000	1	0	0	0	0	0	2	0	0	1	1	0	1	5	11.5	32.6	-1	45,71
20001416517	1416517	2000	1	3	2	3	2	4	2	1	3	4	0	5	5	34	13.5	66.4	-1	102,86
20001416524	1416524	2000	1	2	1	0	1	1	2	0	0	0	1	1	0	9	10.5	34.2	-1	49,52
20001416531	1416531	2000	1	4	3	4	0	2	3	5	4	5	0	3	5	38	13	69.2	-1	91,43
20001416548	1416548	2000	1	3	2	1	1	3	4	0	1	3	1	0	2	21	14	54.6	-1	0
20001416555	1416555	2000	1	4	2	3	3	4	2	0	1	5	1	2	3	30	12.5	60	-1	89,52
20001416562	1416562	2000	1	3	2	1	0	2	4	0	1	4	0	0	3	20	10.5	45.2	-1	70,48
20001416579	1416579	2000	1	2	0	4	1	2	3	1	2	4	1	5	5	30	12.5	60	-1	85,71
20001416586	1416586	2000	1					0	1			0			3	4	14	37.6	-1	59,05
20001416593	1416593	2000	1	2	1	1	1	2	1	1	0	0	0	0	2	11	13	42.2	-1	53,33
20001416609	1416609	2000	1	2	3	4	1	1	3	1	2	3	0	5	5	30	13.5	62.4	-1	87,62
20001416616	1416616	2000	1	2	0	0	0	2	1	0		3	0	0	2	10	9.5	32.8	-1	55,24
20001416623	1416623	2000	1	3	3	2		4	5	1		5	3	1	4	31	16.5	70.6	-1	95,24
20001416630	1416630	2000	1	5	2	2	1	2	4	2	3	5	3	5	5	39	10.5	64.2	-1	116,19
20001416647	1416647	2000	1	2	2	1	1	3	3	2	2	1	0	0	5	22	6.5	37.6	-1	64,76
20001416654	1416654	2000	1	2	2	1	0	2	2	0		1	2	0	2	14	13.5	46.4	-1	74,29
20001416661	1416661	2000	1	2	1	0	1	3	3	0	2	2		0	5	19	10.5	44.2	-1	0
20001416678	1416678	2000	1	2	2	2	1	4	3		1	3	1	0	0	19	11	45.4	-1	0
20001416685	1416685	2000	1	3	0	3	0	1	2	0	1	1	0		2	13	13	44.2	-1	70,48
20001416692	1416692	2000	1	3	3	2	1	1	1	1	1	3	0	0	5	21	15	57	-1	68,57
20001416708	1416708	2000	1	4	3	3	0	4	4	3	3	5	0	0	5	34	14.5	68.8	-1	104,76
20001416715	1416715	2000	1	2	1	2	1	3	4	1	1	0	0	0	3	18	10.5	43.2	-1	60,95
20001416722	1416722	2000	1	4	2	0	1	3	1			3			5	19	11.5	46.6	-1	97,14
20001416739	1416739	2000	1	0	0	1	0	1	2			0	0	0	2	6	13.5	38.4	-1	0
20001416746	1416746	2000	1	1	0	1	0	1	2	1	2	2		0	1	11	14.5	45.8	-1	70,48
20001416753	1416753	2000	1	4	3	0	3	3	1	4	3	1	0	0	5	27	10.5	52.2	-1	87,62
20001416760	1416760	2000	1	2	1	3	1	3	3	1	1	2		5	5	27	13.5	59.4	-1	91,43
20001416777	1416777	2000	1	3	2	3	1	2	3	1	2	0	0	3	3	23	14.5	57.8	-1	80
20001416784	1416784	2000	1	5	4	4	1	5	3	2	4	5		5	3	41	14	74.6	-1	104,76
20001416791	1416791	2000	1	2	1	2	1	3	3	1		3	0	3	5	24	11.5	51.6	-1	85,71
20001416807	1416807	2000	1	4	3	3	1	2	2	3	3	4	0	5	5	35	15	71	-1	97,14
20001416814	1416814	2000	1	2	4	3	3	4	3	0	3	5	0	0	5	32	13.5	64.4	-1	100,95
20001416821	1416821	2000	1	3	3	1	0	3	3		1	3	1	3	1	22	18	65.2	-1	99,05
20001416838	1416838	2000	1	2	2	0		1	3			0	0	0	2	10	13	41.2	-1	70,48
20001416845	1416845	2000	1	2	2	1	1	1	1	1	1	1		0	5	16	10.5	41.2	-1	70,48
20001416852	1416852	2000	1	1	0	2	0	2	3	1		1	0	0	3	13	11	39.4	-1	95,24
20001416869	1416869	2000	1	2	1	0	0	1	2	1		0	1	3	4	15	12.5	45	-1	0
20001416876	1416876	2000	1	1	0	0	1	1	1	0	3	2	0	3	5	17	13.5	49.4	-1	85,71
20001416883	1416883	2000	1	2	2	4	1	2	3	1	2	2	2	5	2	28	14	61.6	-1	0
20001416890	1416890	2000	1	1	1	0	1	2	3	1		0	0	0	5	14	14	47.6	-1	0
20001416906	1416906	2000	1					0	3							3	0	0	-1	62,86
20001416913	1416913	2000	1	1	1	1	1	4	4	0	1	3		0	1	17	11.5	44.6	-1	60,95
20001416920	1416920	2000	1	2	3	3	1	4	3	1	3	2	0	5	5	32	12.5	62	-1	106,67
20001416937	1416937	2000	1	2	2	1	0	2	2		0	3	1	0	2	15	14	48.6	-1	83,81
20001416944	1416944	2000	1	4	3	4	1	3	2	2	4	5	2	5	5	40	14	73.6	-1	99,05
20001416951	1416951	2000	1	2	1	3	3	4	3	1	3	3	2	5	5	35	14.5	69.8	-1	93,33
20001416968	1416968	2000	1	2	4	3	1	2	4	3	2	4		0	5	30	15	66	-1	93,33
20001416975	1416975	2000	1	2	1	1	0	1	3			2	0	0	2	12	12	40.8	-1	72,38
20001416982	1416982	2000	1	3	2	1		2	3	1	0	1	0	0	3	16	13	47.2	-1	74,29
20001416999	1416999	2000	1	0	0	1	0	0	2	0	2	1		4	5	15	9	36.6	-1	78,1
20001417008	1417008	2000	1	2	0	1	1	1	1	2	3	1	0	5	5	22	12.5	52	-1	0
20001417015	1417015	2000	1	1	0	2	1	1	3			1	0		5	14	14.5	48.8	-1	70,48
20001417022	1417022	2000	1	1	0	2	0	3	1	1	0	1	2	0	3	14	13	45.2	-1	76,19
20001417039	1417039	2000	1	2	0	0	0	2	0	0	0	1	0	0	3	8	12.5	38	-1	59,05
20001417046	1417046	2000	1	2	1	1		4	2			2	2	0	5	19	13	50.2	-1	89,52
20001417053	1417053	2000	1	2	1	0	1	2	4			4	0	5	5	24	14	57.6	-1	93,33
20001417060	1417060	2000	1	0	0	1	0	3	2	1		1	0	0	3	11	10.5	36.2	-1	72,38
20001417077	1417077	2000	1	2	0		0	1	1		1	3		3	3	14	0	0	-1	57,14
20001417084	1417084	2000	1	3	0	0	0	3	3	1	0	5	3	0	5	23	13.5	55.4	-1	0
20001417091	1417091	2000	1	4	2	3	1	4	4	3	5	5	0	5	5	41	16	79.4	-1	110,48
20001417107	1417107	2000	1	1	1	1	1	3	4	1	3	3	3	4	5	30	14	63.6	-1	102,86
20001417114	1417114	2000	1	4	1	5	1	1	1	4	3	4	0	5	5	34	13.5	66.4	-1	100,95
20001417121	1417121	2000	1	3	1	1	1	1	1		2	2		0	2	14	10.5	39.2	-1	80
20001417138	1417138	2000	1	4	4	0	1	4	2			2	0	2	5	24	10.5	49.2	-1	80
20001417145	1417145	2000	1	0	0	0	0	1	1	0	0	0	0	0	0	2	6.5	17.6	-1	0
20001417152	1417152	2000	1	4	4	5	0	3	4		3	4	3	5	3	38	15	74	-1	99,05
20001417169	1417169	2000	1	2	3	3	1	5	3	5	4	5	3	0	4	38	13	69.2	-1	110,48
20001417176	1417176	2000	1	1	1	0	0	1	1	0	0	1	0	0	2	7	9.5	29.8	-1	47,62
20001417183	1417183	2000	1	1	4	4	3	2	3	4	3	5	4	2	3	38	12	66.8	-1	108,57
20001417190	1417190	2000	1	0			0	2	3			1	0	0	3	9	11	35.4	-1	45,71
20001417206	1417206	2000	1	4	3	4	1	4	5	3	0	4	0	5	5	38	14	71.6	-1	106,67
20001417213	1417213	2000	1	1	2	3	1	1	2	2	2	5	2	1	5	27	10	51	-1	95,24
20001417220	1417220	2000	1	1	0		0	1	2	1	3	1		0	5	14	10.5	39.2	-1	89,52
20001417237	1417237	2000	1	2	0	2	0	2	4	0	0	3		5	3	21	16	59.4	-1	87,62
20001417244	1417244	2000	1	2	1	0	1	1	1	0	0	2	2	0	5	15	12	43.8	-1	68,57
20001417251	1417251	2000	1	2	4	3	3	3	5	4	2	5	1	5	5	42	12	70.8	-1	106,67
20001417268	1417268	2000	1	0	1	0	0	2	3			1	0	1	2	10	0	0	-1	0
20001417275	1417275	2000	1	1	3	2	1	3	4	1	1	3	1		3	23	10	47	-1	78,1
20001417282	1417282	2000	1	3	3	4	2	5	4	3	3	5	0	1	5	38	12.5	68	-1	102,86
20001417299	1417299	2000	1	4	3	4	3	3		2		4	2	5	3	33	13	64.2	-1	116,19
20001417305	1417305	2000	1	1	0	0	0	1	1	0	0	0		0	3	6	14.5	40.8	-1	0
20001417312	1417312	2000	1	2	2	1	1	3	2	2	2	3	0	0	1	19	11	45.4	-1	102,86
20001417329	1417329	2000	1	5	4	3	2	5	4	1	3	5	0	5	5	42	14	75.6	-1	104,76
20001417336	1417336	2000	1	0	2	2	1	1	4	0	2	2	2	0	3	19	13	50.2	-1	59,05
20001417343	1417343	2000	1	1	3	1		5	1			5	4	3	3	26	12.5	56	-1	81,9
20001417350	1417350	2000	1	1	0	2	0	1	2	1	0	1	0	0	2	10	9.5	32.8	-1	83,81
20001417367	1417367	2000	1	1	0	0	0	1	3	0	0	0	0	1	1	7	11	33.4	-1	34,29
20001417374	1417374	2000	1	1	1	3	1	1	2	3	3	3	1	5	5	29	11.5	56.6	-1	95,24
20001417381	1417381	2000	1	2	1	0	1	3	4	1	1	1	0	0	2	16	12.5	46	-1	62,86
20001417398	1417398	2000	1	0	1	2	1	1	3		1	1	1		5	16	13	47.2	-1	83,81
20001417404	1417404	2000	1	2	2	2	1	3	2	1	1	3	1	0	3	21	11.5	48.6	-1	91,43
20001417411	1417411	2000	1	2	1	0	0	1	2	0	0	4	3	0	1	14	12	42.8	-1	0
20001417428	1417428	2000	1	1	0	1	1	1	2	1	0	1	0	0	2	10	10.5	35.2	-1	57,14
20001417435	1417435	2000	1	2	2	4	3	5	2	1	4	5	4	5	5	42	15	78	-1	100,95
20001417442	1417442	2000	1	1	4	3	1	3	3	0	3	3	0	3	2	26	12.5	56	-1	106,67
20001417459	1417459	2000	1	2	0	1		2	1	1		0	0	0	3	10	13	41.2	-1	62,86
20001417466	1417466	2000	1	0	0	3	1	3	1	1	1	0	0	0	3	13	10.5	38.2	-1	59,05
20001417473	1417473	2000	1	0	0	0	0	1	4			0		0	3	8	12.5	38	-1	47,62
20001417480	1417480	2000	1	1	0	0	0	1	3	1	1	0	0	0	5	12	11	38.4	-1	36,19
20001417497	1417497	2000	1	3	1	1	1	3	2		4	4	0	0	2	21	11.5	48.6	-1	81,9
20001417503	1417503	2000	1	0	0		0	2	1			1	0	0	1	5	8	24.2	-1	0
20001417510	1417510	2000	1	0	0	0		2	2		0				1	5	12	33.8	-1	41,9
20001417527	1417527	2000	1	3	1	0	0	2	2	1		4	1	0	5	19	13	50.2	-1	76,19
20001417534	1417534	2000	1	2	2	1		3	4	0		5	3	5	2	27	13.5	59.4	-1	0
20001417541	1417541	2000	1	3	3	4	1	3	3	3	3	4	0	5	5	37	13	68.2	-1	99,05
20001417558	1417558	2000	1	2	0		1	1	3	0		0		0	1	8	0	0	-1	59,05
20001417565	1417565	2000	1	1	0			2	2	0		2		5	1	13	10.5	38.2	-1	0
20001417572	1417572	2000	1	5	3	4	1	5	3	4	4	5	0	2	2	38	15	74	-1	114,29
20001417589	1417589	2000	1	3	2	3	1	4	2	1	0	5	2	0	3	26	11.5	53.6	-1	102,86
20001417596	1417596	2000	1		0		0	1	2			1	0	0	5	9	12	37.8	-1	78,1
20001417602	1417602	2000	1	2	4	1	2	2	4	5	4	2		5	5	36	10	60	-1	99,05
20001417619	1417619	2000	1	3	2	4	0	1	2	0	4	3	0	4	2	25	12.5	55	-1	97,14
20001417626	1417626	2000	1	1	2	0	0	3	4	1	3	4	1	5	5	29	11.5	56.6	-1	99,05
20001417633	1417633	2000	1	1	2	1	1	3	5	1	1	4	0	4	3	26	14	59.6	-1	81,9
20001417640	1417640	2000	1	0	0		0	1	2			1				4	9.5	26.8	-1	49,52
20001417657	1417657	2000	1	3	2	1		3	1	1		3	1	5	5	25	13.5	57.4	-1	108,57
20001417664	1417664	2000	1	3	1	3	1	2	2	1	3	3	0	1	3	23	15.5	60.2	-1	81,9
20001417671	1417671	2000	0														0	0	-1	0
20001417688	1417688	2000	1	0	1	0		1	2	0		0	0		1	5	12.5	35	-1	0
20001417695	1417695	2000	1	1	1	3	3	3	4	5	5	5	1	5	5	41	12.5	71	-1	108,57
20001417701	1417701	2000	1	1	1	1	1	3	3	0		3	0	0	3	16	13	47.2	-1	0
20001417718	1417718	2000	1	1	1	3	1	1	3	2	3	4	0	0	5	24	11.5	51.6	-1	70,48
20001417725	1417725	2000	1	2	0	0	1	3	2			2	0	0	2	12	13.5	44.4	-1	53,33
20001417732	1417732	2000	1			5		1		1						7	12	35.8	-1	76,19
20001417749	1417749	2000	1	2	0	0	0	2	1	2	3	1		3	3	17	10	41	-1	87,62
20001417756	1417756	2000	1	2	2	2	0	1	2	4	1	3	1	1	5	24	11	50.4	-1	0
20001417763	1417763	2000	1	1	1	0	0	3	4	1	1	4	3	2	5	25	9	46.6	-1	99,05
20001417770	1417770	2000	1		0	1		2	1			0	0	0	4	8	11	34.4	-1	53,33
20001417787	1417787	2000	1	1	1	0	1	3	3	2	1	1	2	3	5	23	14	56.6	-1	89,52
20001417794	1417794	2000	1	2	1	1	0	1	2	0	1	1	0	0	1	10	12	38.8	-1	93,33
20001417800	1417800	2000	1	2	0	0	0	2	1		0	2	0	0	0	7	12.5	37	-1	55,24
20001417817	1417817	2000	1	1	1	2	1	2	3	1	3	5	1	5	4	29	12.5	59	-1	91,43
20001417824	1417824	2000	1	1	1	0		1	1			0		5	5	14	12.5	44	-1	95,24
20001417831	1417831	2000	1	2	0	0	0	2	4	0	0	1		0	3	12	12	40.8	-1	80
20001417848	1417848	2000	1	3	1	1	0	0	4	1	0	1	0	0	4	15	8	34.2	-1	76,19
20001417855	1417855	2000	1	3	1	0						3		0	5	12	15.5	49.2	-1	0
20001417862	1417862	2000	1	3	3	0	0	3	1	1		1	0	0	3	15	13	46.2	-1	80
20001417879	1417879	2000	1	3	2	3	1	2	2	2	4	5	0	5	5	34	13	65.2	-1	85,71
20001417886	1417886	2000	1	2	0	0		2	2	0		4	0	0	1	11	13	42.2	-1	60,95
20001417893	1417893	2000	1	2	1	0	0	1	2		1	2	0	0	2	11	10	35	-1	55,24
20001417909	1417909	2000	1	2	4	1	1	0	3	2	1	3	3	0	2	22	13	53.2	-1	91,43
20001417916	1417916	2000	1	2	0	1	1	2	3	1		3	1	0	3	17	13	48.2	-1	87,62
20001417923	1417923	2000	1	2	3	4	1	4	5	1	2	5		0	5	32	13.5	64.4	-1	99,05
20001417930	1417930	2000	1	0	0			1	2			0			0	3	11	29.4	-1	0
20001417947	1417947	2000	1	2	2	1		4	4	0		3	0	0		16	12.5	46	-1	80
20001417954	1417954	2000	1											0	2	2	12	30.8	-1	70,48
20001417961	1417961	2000	1	2	0	1	0	2	3	0		3	0	0	2	13	11.5	40.6	-1	0
20001417978	1417978	2000	1	2	1	0	0	2	3	0	0	1	2	0	3	14	12.5	44	-1	62,86
20001417985	1417985	2000	1	5	1	1	1		0	4	3	4	3	5	5	32	12	60.8	-1	99,05
20001417992	1417992	2000	1	2	1	0	1	2	3	0	3	2	1	0	2	17	11.5	44.6	-1	95,24
20001418001	1418001	2000	1	2		3	1	5	2	1	1	5		0		20	14.5	54.8	-1	80
20001418018	1418018	2000	1	2	2	5	3	4	3	1	4	4		5	5	38	12.5	68	-1	102,86
20001418025	1418025	2000	1	1	2	3	1	2	3	0	2	2	0	3	5	24	11.5	51.6	-1	0
20001418032	1418032	2000	1	2	3	3	1	1	2		3	2	1	3	3	24	13.5	56.4	-1	74,29
20001418049	1418049	2000	1	3	3	3	1	2	4	1		4	0	5	3	29	13.5	61.4	-1	95,24
20001418056	1418056	2000	1	2	1	5	2	3	4	4	4	4	2	5	5	41	14	74.6	-1	100,95
20001418063	1418063	2000	1	2	0	0	0	4	4	1		3	0	0		14	13.5	46.4	-1	0
20001418070	1418070	2000	1	2	0	3	1	4	3	0		4		0	5	22	12.5	52	-1	85,71
20001418087	1418087	2000	1	2	2	1	1	2	3	4	3	4	4	0	2	28	13.5	60.4	-1	118,1
20001418094	1418094	2000	1	0	1			2	2		0	0	0	0	0	5	9	26.6	-1	43,81
20001418100	1418100	2000	1	1	0	1	0	4		0		0		0	3	9	13.5	41.4	-1	49,52
20001418117	1418117	2000	1	2	0	1	0	1	2			4	1	5	5	21	14	54.6	-1	99,05
20001418124	1418124	2000	1	0		1	0	2	3	0	0	1	0	4	5	16	12	44.8	-1	0
20001418131	1418131	2000	1	2	1	1	1	3	3	1	3	3	0	5	5	28	10	52	-1	80
20001418148	1418148	2000	1	1	2	2	1	2	1	0	2	1	0	1	0	13	12	41.8	-1	74,29
20001418155	1418155	2000	1	3	3	3	0	2	3	3	3	4	2	3	4	33	13	64.2	-1	95,24
20001418162	1418162	2000	1	1	2	0	0	2	4	1	0	3	1	0	3	17	13.5	49.4	-1	81,9
20001418179	1418179	2000	1	2	2	1		3	4			3	0	0	1	16	13.5	48.4	-1	100,95
20001418186	1418186	2000	1	0	1		0	1	2	0		1		0	2	7	11.5	34.6	-1	0
20001418193	1418193	2000	1	0	0		0	1	1	2		1	1		5	11	12.5	41	-1	0
20001418209	1418209	2000	1		0	1			2			0		0	2	5	10.5	30.2	-1	0
20001418216	1418216	2000	1	0	0	1	1	3	3	1	2	1	0	3	3	18	8.5	38.4	-1	99,05
20001418223	1418223	2000	1	0	1			1	3			1		0	2	8	11	34.4	-1	74,29
20001418230	1418230	2000	1	1	1	0	0	2	1	1	1	2	0	0	2	11	13	42.2	-1	62,86
20001418247	1418247	2000	1	2	1	2	1	4	2			1	0	0	3	16	12.5	46	-1	72,38
20001418254	1418254	2000	1	0	3	1	0	2	3	3		4	1	5	5	27	14	60.6	-1	0
20001418261	1418261	2000	1	0	0	0	0	2	1	1	0	0	0	0	1	5	11	31.4	-1	43,81
20001418278	1418278	2000	1	2	2	1			3		3	3	2		5	21	7.5	39	-1	0
20001418285	1418285	2000	1		0	2	0	1	2	0		1	1		2	9	13	40.2	-1	0
20001418292	1418292	2000	1					2	4			1				7	10.5	32.2	-1	70,48
20001418308	1418308	2000	1	1	1	1	0	3	2	0	0	1	0	0	2	11	12.5	41	-1	70,48
20001418315	1418315	2000	1	2	0	1	1	4	1	0	0	0	0	0	3	12	13	43.2	-1	81,9
20001418322	1418322	2000	1	0	0	0	0	1	1	1	0	1	1	0	2	7	11	33.4	-1	43,81
20001418339	1418339	2000	1	2	0	1	1	1	3	1	1	3	0	3	5	21	10	45	-1	102,86
20001418346	1418346	2000	1	2	0	1	1	2	2	0	1	0	0	1	3	13	15	49	-1	93,33
20001418353	1418353	2000	1	2	1	0	1	2	2	0	2	0		0	4	14	9.5	36.8	-1	72,38
20001418360	1418360	2000	1	2	0	0		4	1	1		2	1	0	2	13	10.5	38.2	-1	0
20001418377	1418377	2000	1	5	4	3	1	4	4	1		4	0	0		26	11.5	53.6	-1	59,05
20001418384	1418384	2000	0														0	0	-1	55,24
20001418391	1418391	2000	1	2	3	4	1	2	3	2	4	5	1		3	30	13.5	62.4	-1	97,14
20001418407	1418407	2000	1	2	0	0	0	0	2			1			3	8	9	29.6	-1	0
20001418414	1418414	2000	1	0	1	0	0	2	2	0	0	0	0	0	0	5	9.5	27.8	-1	0
20001418421	1418421	2000	1	4	1	1	0	4	4	1	3	2	1	2	5	28	14	61.6	-1	99,05
20001418438	1418438	2000	1	2	0	0	0	2	3			1		0	2	10	14	43.6	-1	72,38
20001418445	1418445	2000	1	1	3	0	1	4	3	1	1	3	3	5	5	30	13.5	62.4	-1	85,71
20001418452	1418452	2000	1	1	1	3	1	2	3	1	2	1	0	0	5	20	13.5	52.4	-1	70,48
20001418469	1418469	2000	1	1	2	1	1	2	2	1	2	3		1	5	21	11.5	48.6	-1	89,52
20001418476	1418476	2000	1	2	0	1		5	2			2	0		5	17	14	50.6	-1	76,19
20001418483	1418483	2000	1	1	0	1	2	1	2			0	0	0	2	9	12	37.8	-1	59,05
20001418490	1418490	2000	1	1	1	0	0	3	4		2	1	0		5	17	3	24.2	-1	60,95
20001418506	1418506	2000	1	2	2	1	1	4	3	1	2	0	0	0	2	18	10	42	-1	66,67
20001418513	1418513	2000	1	1	0		0	5	3			3	3		2	17	13	48.2	-1	89,52
20001418520	1418520	2000	1	2	2	3	1	1	3	1	1	0		0	5	19	12.5	49	-1	76,19
20001418537	1418537	2000	0														0	0	-1	0
20001418544	1418544	2000	1	4	5	3	3	2	2	5	5	5	0	3	4	41	13	72.2	-1	0
20001418551	1418551	2000	0														0	0	-1	53,33
20001418568	1418568	2000	1	0	0	0	0	1	4	0	0	2	1	0	2	10	12.5	40	-1	0
20001418575	1418575	2000	1	1	0	1	0	0	2	0	0	0	0	0	3	7	12	35.8	-1	70,48
20001418582	1418582	2000	1	3	3	2	1	3	2	0	1	2	0	5	3	25	12.5	55	-1	70,48
20001418599	1418599	2000	1						4							4	10.5	29.2	-1	0
20001418605	1418605	2000	1	1	1	1	0	1	2	0	1	1	0	0	5	13	7.5	31	-1	0
20001418612	1418612	2000	1	0	0	0	0	0	3			1		0	0	4	11	30.4	-1	0
20001418629	1418629	2000	1	1	0	0	0	1	3	0	0	1	0	0	2	8	10	32	-1	0
20001418636	1418636	2000	1	0	0	0	0	1	3	0		2	1	0	1	8	9	29.6	-1	0
20001418643	1418643	2000	1	1	2	3	1	3	4		4	3		2	2	25	16	63.4	-1	95,24
20001418650	1418650	2000	1	1	1	2	1	1	3	0	1	0		0	5	15	15	51	-1	66,67
20001418667	1418667	2000	1		0			4	3			4	0	0	5	16	14	49.6	-1	0
20001418674	1418674	2000	1	2	0			4	1	1		1		0	5	14	11	40.4	-1	0
20001418681	1418681	2000	1	1	2	1	0	2	2							8	13.5	40.4	-1	41,9
20001418698	1418698	2000	0														0	0	-1	0
20001418704	1418704	2000	1	3	1	2	1	3	3	0	0	2	0	0	5	20	11.5	47.6	-1	53,33
20001418711	1418711	2000	1	1	1	1		1	0			1	0	0	3	8	11.5	35.6	-1	0
20001418728	1418728	2000	1	2	3	2	0	4	4	0	1	4	2	3	5	30	9	51.6	-1	95,24
20001418735	1418735	2000	1	4	4	3	1	3	1	1		5	0	2	5	29	10	53	-1	114,29
20001418742	1418742	2000	1	5	3	2	0	3	1	0		1			2	17	11.5	44.6	-1	95,24
20001418759	1418759	2000	0														0	0	-1	66,67
20001418766	1418766	2000	1	1	2			2	5			0	0	0	3	13	10.5	38.2	-1	0
20001418773	1418773	2000	1	5	3	2	1	3	1	1	0	3		0	2	21	12	49.8	-1	89,52
20001418780	1418780	2000	1		2	0	1				0	0			2	5	0	0	-1	0
20001418797	1418797	2000	1	3	4	3	5	3	3	2		3	3	3	5	37	13	68.2	-1	102,86
