INSCRI2	INSCRI	OPC1	PAAIS	ISENTOS	APROVF2	MATR	CURPAS	IDADE	SEXO	RACA	ENSFUND	ENSMED	TIPOMED	FEZCPV	TIPOCPV	OPCUNICAMP	MOTCARR	RENDA	RBRUTA	QTSVIVEM	CATPAI	CATMAE	INSTRPAI	INSTRMAE	TRABALHA	LEJORNAL
20001129790	1129790	21	-1	0	0	0	0	8	2	-1	2	2	1	1	-1	5	7	4	-1	5	7	7	3	5	4	2
20001129806	1129806	44	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	6	5	6	-1	4	2	3	9	9	1	2
20001129813	1129813	52	-1	0	0	0	0	3	1	-1	2	3	3	1	-1	1	1	5	-1	5	2	2	6	8	2	2
20001129820	1129820	12	-1	0	1	0	0	3	2	-1	1	1	3	1	-1	2	1	9	-1	4	2	2	9	8	1	2
20001129837	1129837	38	-1	0	0	0	0	9	2	-1	2	2	3	1	-1	1	1	8	-1	3	2	8	5	4	1	2
20001129844	1129844	49	-1	0	0	0	0	3	1	-1	1	1	1	1	-1	1	3	6	-1	3	4	4	8	8	1	4
20001129851	1129851	52	-1	0	0	0	0	4	2	-1	2	2	2	1	-1	5	1	4	-1	4	2	8	9	3	1	4
20001129868	1129868	34	-1	0	0	0	0	4	1	-1	2	2	1	1	-1	1	1	6	-1	5	5	4	9	9	1	2
20001129875	1129875	12	-1	0	0	0	0	3	1	-1	4	4	3	2	-1	8	1	6	-1	5	4	8	9	8	1	1
20001129882	1129882	34	-1	0	0	0	0	4	1	-1	1	1	1	1	-1	1	1	7	-1	6	2	2	9	9	2	2
20001129899	1129899	16	-1	0	0	0	0	5	1	-1	1	1	1	1	-1	1	1	6	-1	6	2	3	9	9	3	3
20001129905	1129905	38	-1	0	1	0	0	5	2	-1	2	2	2	1	-1	2	6	4	-1	3	7	4	6	7	3	2
20001129912	1129912	12	-1	0	0	0	0	4	2	-1	6	4	1	0	-1	5	1	3	-1	4	4	6	2	4	5	1
20001129929	1129929	11	-1	0	1	0	0	2	2	-1	1	1	3	2	-1	5	3	8	-1	6	3	3	9	9	1	4
20001129936	1129936	30	-1	0	1	0	0	9	1	-1	2	3	3	2	-1	5	6	3	-1	2	6	8	2	4	2	2
20001129943	1129943	43	-1	0	0	0	0	5	1	-1	4	2	1	2	-1	1	1	6	-1	3	2	2	4	9	1	4
20001129950	1129950	50	-1	0	0	0	0	7	1	-1	2	2	1	2	-1	2	1	5	-1	5	2	3	7	2	5	4
20001129967	1129967	55	-1	0	0	0	0	7	1	-1	1	1	3	1	-1	5	4	5	-1	5	2	2	8	8	4	2
20001129974	1129974	34	-1	0	0	0	0	4	1	-1	1	1	3	2	-1	1	1	9	-1	5	2	8	8	9	1	2
20001129981	1129981	17	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	1	1	5	-1	4	2	2	4	7	1	3
20001129998	1129998	47	-1	0	0	0	0	6	2	-1	2	3	3	1	-1	1	1	6	-1	6	3	3	8	8	1	4
20001130008	1130008	42	-1	0	0	0	0	4	1	-1	2	2	1	1	-1	2	4	5	-1	0	3	3	8	9	1	2
20001130015	1130015	57	-1	0	0	0	0	9	2	-1	3	1	1	2	-1	1	6	4	-1	3	4	8	3	3	5	4
20001130022	1130022	45	-1	0	0	0	0	6	1	-1	4	4	3	1	-1	2	1	6	-1	3	3	3	7	7	5	1
20001130039	1130039	41	-1	0	0	0	0	5	1	-1	1	2	1	2	-1	2	2	3	-1	5	4	6	7	8	2	2
20001130046	1130046	15	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	2	4	3	-1	3	7	8	3	3	5	2
20001130053	1130053	2	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	1	9	-1	4	2	8	9	8	1	2
20001130060	1130060	57	-1	0	1	1	57	5	2	-1	2	2	1	1	-1	2	1	4	-1	5	4	8	6	6	5	4
20001130077	1130077	50	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	2	1	4	-1	5	4	8	7	6	1	4
20001130084	1130084	46	-1	0	0	0	0	7	2	-1	2	2	2	2	-1	6	6	7	-1	5	3	4	9	8	5	2
20001130091	1130091	34	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001130107	1130107	36	-1	0	0	0	0	7	2	-1	2	2	3	1	-1	7	1	6	-1	4	0	0	3	2	4	3
20001130114	1130114	15	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	1	6	8	-1	4	2	3	9	8	1	4
20001130121	1130121	27	-1	0	0	0	0	5	1	-1	1	1	3	2	-1	1	1	9	-1	6	2	4	9	7	1	4
20001130138	1130138	44	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	7	7	-1	5	2	3	9	7	1	2
20001130145	1130145	16	-1	0	0	0	0	9	2	-1	3	1	3	2	-1	6	6	7	-1	2	3	0	9	9	4	4
20001130152	1130152	44	-1	0	1	0	0	3	2	-1	1	1	1	2	-1	8	3	6	-1	5	2	3	7	7	3	2
20001130169	1130169	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	6	7	-1	4	2	2	9	9	1	2
20001130176	1130176	46	-1	0	0	0	0	5	1	-1	1	1	3	2	-1	7	1	6	-1	2	2	2	9	9	3	2
20001130183	1130183	14	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	1	1	8	-1	4	2	4	8	9	1	2
20001130190	1130190	6	-1	0	0	0	0	4	1	-1	3	1	1	1	-1	6	7	7	-1	3	2	8	9	6	2	2
20001130206	1130206	15	-1	0	0	0	0	8	1	-1	2	2	3	1	-1	2	1	6	-1	5	6	8	2	7	5	4
20001130213	1130213	44	-1	0	1	0	0	6	1	-1	1	1	5	2	-1	6	7	6	-1	3	3	2	9	9	5	4
20001130220	1130220	49	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	2	1	4	-1	4	6	8	5	5	5	3
20001130237	1130237	47	-1	0	0	0	0	7	2	-1	2	2	1	2	-1	2	3	4	-1	4	6	8	5	5	5	3
20001130244	1130244	13	-1	0	0	0	0	3	2	-1	4	2	3	2	-1	1	1	9	-1	5	4	3	9	9	1	2
20001130251	1130251	23	-1	0	1	0	0	2	2	-1	2	1	3	2	-1	5	7	7	-1	1	2	8	9	9	1	2
20001130268	1130268	42	-1	0	1	0	0	9	1	-1	2	1	1	2	-1	2	3	4	-1	3	3	8	3	3	5	2
20001130275	1130275	5	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	2	6	4	-1	3	5	8	9	5	3	2
20001130282	1130282	43	-1	0	0	0	0	4	2	-1	2	2	1	2	-1	6	6	4	-1	6	7	2	3	3	5	2
20001130299	1130299	31	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001130305	1130305	15	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	6	1	7	-1	5	3	3	9	9	1	2
20001130312	1130312	41	-1	0	0	0	0	8	1	-1	1	2	1	2	-1	7	1	5	-1	2	0	8	0	8	5	4
20001130329	1130329	14	-1	0	0	0	0	6	1	-1	1	1	3	2	-1	1	1	8	-1	6	2	8	9	7	1	2
20001130336	1130336	5	-1	0	1	0	0	2	2	-1	1	1	3	2	-1	5	7	4	-1	5	3	3	7	7	3	1
20001130343	1130343	38	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	6	4	4	-1	6	6	8	6	3	2	2
20001130350	1130350	26	-1	0	1	0	0	3	2	-1	1	2	3	1	-1	5	6	4	-1	5	6	8	8	7	1	2
20001130367	1130367	36	-1	0	1	1	36	8	1	-1	2	1	1	2	-1	1	5	6	-1	5	5	5	5	5	5	4
20001130374	1130374	20	-1	0	0	0	0	7	2	-1	2	2	2	1	-1	2	7	3	-1	2	6	8	1	3	1	3
20001130381	1130381	41	-1	0	1	0	0	6	1	-1	2	2	1	1	-1	0	0	5	-1	3	4	8	5	0	5	3
20001130398	1130398	27	-1	0	0	0	0	7	2	-1	1	4	4	2	-1	1	1	7	-1	4	5	3	5	5	5	2
20001130404	1130404	43	-1	0	0	0	0	7	1	-1	4	2	1	2	-1	1	4	5	-1	5	6	8	2	6	4	2
20001130411	1130411	31	-1	0	0	0	0	3	2	-1	1	2	1	2	-1	8	7	4	-1	5	4	8	6	7	2	2
20001130428	1130428	49	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	1	1	5	-1	6	4	8	7	7	5	2
20001130435	1130435	29	-1	0	0	0	0	6	2	-1	2	2	2	1	-1	6	4	4	-1	6	4	8	7	7	5	2
20001130442	1130442	45	-1	0	0	0	0	8	2	-1	2	2	1	2	-1	1	1	3	-1	1	0	8	0	2	5	4
20001130459	1130459	47	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	2	3	6	-1	5	3	4	9	5	5	4
20001130466	1130466	56	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	2	3	8	-1	5	2	0	9	9	0	2
20001130473	1130473	13	-1	0	0	0	0	5	2	-1	2	1	3	2	-1	2	6	3	-1	4	3	3	3	6	1	4
20001130480	1130480	42	-1	0	0	0	0	6	2	-1	4	2	1	1	-1	2	3	4	-1	5	2	3	9	6	5	2
20001130497	1130497	38	-1	0	0	0	0	5	2	-1	1	2	2	2	-1	5	1	4	-1	6	7	4	4	4	4	2
20001130503	1130503	17	-1	0	0	0	0	3	2	-1	2	2	1	1	-1	1	1	9	-1	5	3	3	7	7	1	2
20001130510	1130510	16	-1	0	0	0	0	7	1	-1	3	2	1	1	-1	6	6	4	-1	2	0	4	6	6	5	2
20001130527	1130527	16	-1	0	0	0	0	8	1	-1	2	2	2	2	-1	8	6	4	-1	1	3	5	7	5	5	2
20001130534	1130534	40	-1	0	0	0	0	8	1	-1	2	5	1	1	-1	7	1	5	-1	4	4	8	6	5	5	2
20001130541	1130541	42	-1	0	0	0	0	7	1	-1	2	2	3	1	-1	5	3	5	-1	3	3	3	0	7	5	2
20001130558	1130558	42	-1	0	0	0	0	8	1	-1	3	2	3	2	-1	2	1	5	-1	4	7	4	5	8	5	1
20001130565	1130565	20	-1	0	0	0	0	7	2	-1	2	2	3	2	-1	2	1	4	-1	3	4	8	7	3	5	2
20001130572	1130572	49	-1	0	0	0	0	5	1	-1	2	1	1	1	-1	2	2	4	-1	4	7	4	2	5	5	3
20001130589	1130589	8	-1	0	0	0	0	8	2	-1	2	2	1	2	-1	2	4	3	-1	5	6	8	2	2	5	2
20001130596	1130596	31	-1	0	0	0	0	6	2	-1	2	2	3	1	-1	1	2	5	-1	6	3	8	3	4	5	2
20001130602	1130602	31	-1	0	1	1	31	8	1	-1	2	2	1	1	-1	1	1	5	-1	6	3	8	3	4	5	2
20001130619	1130619	31	-1	0	1	0	0	7	1	-1	2	2	1	2	-1	8	1	9	-1	6	2	3	9	7	5	3
20001130626	1130626	14	-1	0	0	0	0	7	2	-1	3	2	1	1	-1	5	1	6	-1	6	2	8	9	7	1	1
20001130633	1130633	57	-1	0	0	0	0	9	2	-1	2	3	3	2	-1	1	6	4	-1	2	3	4	9	9	5	2
20001130640	1130640	34	-1	0	0	0	0	4	1	-1	2	2	3	2	-1	5	1	5	-1	4	3	8	9	6	1	1
20001130657	1130657	41	-1	0	0	0	0	5	1	-1	4	2	1	2	-1	1	3	6	-1	4	3	8	7	6	5	2
20001130664	1130664	44	-1	0	0	0	0	9	2	-1	2	1	1	2	-1	1	1	3	-1	3	6	8	5	3	2	2
20001130671	1130671	48	-1	0	0	0	0	7	1	-1	1	1	3	1	-1	8	3	7	-1	5	3	3	8	8	1	2
20001130688	1130688	19	-1	0	0	0	0	7	1	-1	3	2	3	1	-1	6	6	4	-1	6	3	3	8	9	1	4
20001130695	1130695	13	-1	0	0	0	0	4	2	-1	3	2	3	1	-1	6	3	5	-1	6	3	3	8	9	1	4
20001130701	1130701	16	-1	0	0	0	0	5	2	-1	1	1	3	1	-1	5	4	7	-1	3	8	2	9	7	1	2
20001130718	1130718	30	-1	0	1	0	0	5	2	-1	2	4	3	1	-1	6	4	4	-1	4	6	8	2	8	2	4
20001130725	1130725	27	-1	0	0	0	0	7	2	-1	2	2	3	1	-1	5	6	3	-1	4	6	6	3	3	2	2
20001130732	1130732	47	-1	0	1	0	0	5	2	-1	5	1	3	1	-1	5	3	3	-1	4	3	8	3	6	1	3
20001130749	1130749	43	-1	0	0	0	0	5	2	-1	1	1	3	1	-1	2	1	6	-1	6	2	5	6	3	1	4
20001130756	1130756	17	-1	0	0	0	0	4	1	-1	1	1	3	2	-1	6	1	9	-1	3	3	8	9	8	1	4
20001130763	1130763	45	-1	0	0	0	0	6	1	-1	3	2	3	1	-1	2	4	4	-1	4	5	8	5	7	5	4
20001130770	1130770	45	-1	0	0	0	0	4	2	-1	4	2	1	2	-1	5	1	5	-1	5	3	8	8	7	1	2
20001130787	1130787	39	-1	0	1	0	0	6	1	-1	1	1	3	2	-1	2	5	5	-1	5	6	8	2	4	5	2
20001130794	1130794	52	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	2	5	3	-1	6	0	0	2	4	3	3
20001130800	1130800	50	-1	0	0	0	0	7	1	-1	1	2	1	2	-1	2	3	5	-1	4	3	4	9	7	5	4
20001130817	1130817	13	-1	0	0	0	0	6	2	-1	2	2	3	1	-1	2	6	2	-1	3	4	7	9	7	4	3
20001130824	1130824	31	-1	0	1	1	31	4	2	-1	1	1	3	1	-1	8	6	5	-1	4	2	8	9	5	1	4
20001130831	1130831	39	-1	0	0	0	0	7	2	-1	1	2	3	1	-1	5	1	7	-1	4	4	4	4	7	5	2
20001130848	1130848	55	-1	0	1	0	0	7	1	-1	2	2	3	1	-1	1	1	4	-1	4	3	8	9	7	2	2
20001130855	1130855	44	-1	0	0	0	0	3	1	-1	1	1	1	2	-1	5	2	0	-1	4	0	4	8	7	1	2
20001130862	1130862	39	-1	0	0	0	0	7	2	-1	3	2	1	1	-1	1	1	5	-1	5	4	8	7	7	5	2
20001130879	1130879	57	-1	0	0	0	0	3	2	-1	2	1	1	2	-1	2	7	4	-1	4	5	8	6	6	1	2
20001130886	1130886	15	-1	0	0	0	0	6	2	-1	1	1	3	1	-1	1	1	6	-1	6	2	3	8	8	1	2
20001130893	1130893	14	-1	0	1	0	0	4	1	-1	1	1	3	2	-1	1	1	5	-1	5	4	8	3	3	1	3
20001130909	1130909	15	-1	0	0	0	0	6	2	-1	3	2	5	1	-1	1	1	3	-1	2	4	4	7	7	5	4
20001130916	1130916	15	-1	0	0	0	0	4	2	-1	2	2	1	1	-1	0	6	4	-1	3	4	8	3	4	1	2
20001130923	1130923	56	-1	0	0	0	0	8	1	-1	2	2	1	2	-1	2	1	4	-1	3	6	8	6	6	5	2
20001130930	1130930	50	-1	0	0	0	0	8	2	-1	2	2	1	2	-1	2	1	5	-1	5	4	0	2	2	5	2
20001130947	1130947	34	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	1	3	4	-1	6	3	8	7	5	1	2
20001130954	1130954	40	-1	0	0	0	0	7	1	-1	3	2	1	2	-1	5	5	7	-1	6	4	8	7	4	5	1
20001130961	1130961	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	1	9	-1	4	3	4	8	8	1	4
20001130978	1130978	15	-1	0	0	0	0	7	1	-1	1	1	1	1	-1	5	4	9	-1	5	2	8	9	7	1	2
20001130985	1130985	38	-1	0	1	0	0	7	2	-1	3	3	3	1	-1	2	6	5	-1	3	4	4	6	2	5	2
20001130992	1130992	42	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	6	6	4	-1	4	0	2	0	9	4	2
20001131001	1131001	40	-1	0	0	0	0	5	1	-1	2	2	1	2	-1	2	6	5	-1	5	6	8	6	6	5	2
20001131018	1131018	25	-1	0	0	0	0	6	2	-1	5	2	3	1	-1	1	1	3	-1	3	8	8	9	7	4	2
20001131025	1131025	27	-1	0	0	0	0	3	2	-1	1	4	3	1	-1	2	7	5	-1	5	2	2	4	9	1	2
20001131032	1131032	10	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	1	1	5	-1	3	3	8	3	3	3	4
20001131049	1131049	13	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	1	5	-1	5	1	3	9	8	1	3
20001131056	1131056	27	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	2	1	4	-1	4	6	6	7	3	1	2
20001131063	1131063	29	-1	0	1	1	37	4	2	-1	1	2	3	1	-1	2	7	5	-1	4	5	8	6	4	5	2
20001131070	1131070	30	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	3	5	7	-1	4	2	2	9	9	1	4
20001131087	1131087	45	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	2	6	4	-1	4	4	5	3	5	5	3
20001131094	1131094	45	-1	0	0	0	0	5	2	-1	2	2	4	2	-1	6	1	3	-1	4	5	8	4	4	5	2
20001131100	1131100	56	-1	0	0	0	0	6	2	-1	2	2	1	1	-1	5	6	3	-1	4	6	8	3	3	1	2
20001131117	1131117	12	-1	0	1	1	12	4	1	-1	1	1	3	1	-1	8	1	7	-1	5	4	8	9	9	1	2
20001131124	1131124	5	-1	0	0	0	0	3	2	-1	2	2	3	0	-1	1	6	2	-1	4	0	8	0	2	1	4
20001131131	1131131	13	-1	0	0	0	0	3	2	-1	1	4	5	1	-1	1	7	9	-1	5	2	8	9	9	1	3
20001131148	1131148	39	-1	0	1	0	0	7	1	-1	2	2	1	2	-1	7	1	5	-1	3	3	3	3	2	5	2
20001131155	1131155	22	-1	0	0	0	0	9	1	-1	2	2	3	2	-1	3	1	5	-1	5	7	8	3	3	3	2
20001131162	1131162	5	-1	0	0	0	0	5	2	-1	2	3	3	1	-1	7	6	4	-1	3	5	4	2	3	1	2
20001131179	1131179	17	-1	0	0	0	0	4	1	-1	1	1	6	2	-1	1	1	4	-1	3	2	3	5	9	1	4
20001131186	1131186	47	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	1	4	-1	5	5	8	4	4	5	4
20001131193	1131193	50	-1	0	0	0	0	7	1	-1	2	2	1	2	-1	5	1	5	-1	3	4	6	5	8	5	2
20001131209	1131209	45	-1	0	0	0	0	5	2	-1	2	2	1	1	-1	2	6	3	-1	4	8	6	2	2	3	3
20001131216	1131216	39	-1	0	0	0	0	8	1	-1	2	2	1	1	-1	2	1	4	-1	5	3	8	7	5	5	4
20001131223	1131223	48	-1	0	0	0	0	6	2	-1	1	1	3	1	-1	2	1	7	-1	3	3	3	9	9	1	3
20001131230	1131230	17	-1	0	0	0	0	5	2	-1	1	1	3	1	-1	1	1	7	-1	3	2	3	9	9	5	2
20001131247	1131247	9	-1	0	0	0	0	6	1	-1	2	2	1	1	-1	5	6	4	-1	5	4	8	6	4	5	3
20001131254	1131254	48	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	1	1	6	-1	5	4	2	8	9	1	2
20001131261	1131261	51	-1	0	1	1	51	4	1	-1	1	1	3	2	-1	5	1	7	-1	3	3	3	9	9	1	2
20001131278	1131278	47	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	1	1	6	-1	5	2	8	5	5	5	4
20001131285	1131285	46	-1	0	1	0	0	3	1	-1	4	1	3	1	-1	2	6	9	-1	5	2	4	9	9	1	2
20001131292	1131292	15	-1	0	1	0	0	5	2	-1	1	2	3	1	-1	6	6	4	-1	3	2	8	9	8	1	3
20001131308	1131308	49	-1	0	0	0	0	4	1	-1	1	1	1	1	-1	5	2	7	-1	3	2	2	9	9	1	2
20001131315	1131315	43	-1	0	0	0	0	3	2	-1	2	2	1	2	-1	5	1	2	-1	6	6	8	5	5	1	2
20001131322	1131322	10	-1	0	0	0	0	6	1	-1	3	2	1	2	-1	3	1	3	-1	3	7	7	3	6	5	4
20001131339	1131339	31	-1	0	1	0	0	2	1	-1	4	1	3	1	-1	7	4	5	-1	3	1	2	9	9	2	4
20001131346	1131346	38	-1	0	1	0	0	3	2	-1	3	2	2	2	-1	1	1	7	-1	6	3	3	6	8	3	2
20001131353	1131353	26	-1	0	0	0	0	3	2	-1	1	1	2	1	-1	1	1	5	-1	5	3	3	8	9	1	2
20001131360	1131360	20	-1	0	1	0	0	4	2	-1	1	1	2	2	-1	6	4	6	-1	3	5	3	7	7	1	1
20001131377	1131377	46	-1	0	0	0	0	7	2	-1	4	2	1	1	-1	7	1	4	-1	6	2	4	9	7	5	3
20001131384	1131384	50	-1	0	0	0	0	8	1	-1	2	2	1	2	-1	2	5	6	-1	5	2	2	4	4	5	4
20001131391	1131391	37	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	2	3	5	-1	6	3	4	9	9	3	2
20001131407	1131407	21	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	1	4	3	-1	4	6	6	7	6	1	3
20001131414	1131414	13	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	1	8	-1	5	3	3	9	9	2	4
20001131421	1131421	30	-1	0	0	0	0	3	1	-1	1	2	1	1	-1	1	1	8	-1	6	4	8	5	5	1	2
20001131438	1131438	38	-1	0	0	0	0	2	2	-1	3	1	3	2	-1	3	4	9	-1	5	2	2	9	9	1	3
20001131445	1131445	30	-1	0	1	0	0	2	1	-1	1	1	3	2	-1	2	5	8	-1	4	6	6	9	9	1	2
20001131452	1131452	44	-1	0	0	0	0	7	1	-1	3	1	4	2	-1	6	4	5	-1	5	7	4	4	7	1	2
20001131469	1131469	16	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	6	6	5	-1	3	2	8	2	2	1	2
20001131476	1131476	47	-1	0	0	0	0	7	2	-1	2	2	3	2	-1	1	6	4	-1	5	7	8	3	3	5	1
20001131483	1131483	17	-1	0	1	1	17	5	1	-1	4	1	3	2	-1	1	4	7	-1	5	3	3	8	6	1	2
20001131490	1131490	56	-1	1	0	0	0	8	2	-1	2	2	1	2	-1	1	1	3	-1	5	5	7	4	3	1	3
20001131506	1131506	45	-1	1	0	0	0	7	2	-1	2	2	2	1	-1	7	1	3	-1	4	4	8	3	5	1	3
20001131513	1131513	12	-1	1	0	0	0	8	2	-1	2	2	1	1	-1	2	1	3	-1	4	6	8	2	7	1	2
20001131520	1131520	21	-1	1	0	0	0	4	2	-1	2	2	3	2	-1	2	4	3	-1	6	6	8	3	3	2	4
20001131537	1131537	46	-1	1	0	0	0	7	1	-1	2	2	3	2	-1	2	1	3	-1	5	5	6	3	1	5	3
20001131544	1131544	44	-1	1	0	0	0	9	1	-1	2	2	3	1	-1	2	4	3	-1	1	7	8	2	1	5	2
20001131551	1131551	42	-1	1	0	0	0	3	2	-1	2	2	3	2	-1	5	1	3	-1	4	4	8	5	4	5	2
20001131568	1131568	29	-1	1	0	0	0	3	2	-1	2	2	1	2	-1	1	1	3	-1	5	5	8	4	4	3	3
20001131575	1131575	42	-1	1	0	0	0	3	1	-1	2	2	3	2	-1	2	1	3	-1	4	7	8	5	2	5	2
20001131582	1131582	36	-1	1	0	0	0	3	1	-1	2	2	3	2	-1	2	1	3	-1	5	6	6	3	2	1	2
20001131599	1131599	38	-1	1	0	0	0	4	2	-1	2	2	3	1	-1	2	1	2	-1	5	7	8	3	4	5	2
20001131605	1131605	38	-1	1	0	0	0	7	2	-1	2	2	1	2	-1	8	4	3	-1	3	6	8	3	2	5	2
20001131612	1131612	17	-1	1	0	0	0	8	2	-1	2	2	3	2	-1	1	6	3	-1	3	6	4	5	8	2	2
20001131629	1131629	20	-1	1	0	0	0	7	1	-1	2	2	3	2	-1	1	6	3	-1	5	7	7	3	3	2	2
20001131636	1131636	46	-1	1	0	0	0	3	2	-1	2	2	3	2	-1	2	6	3	-1	4	5	8	5	3	4	4
20001131643	1131643	44	-1	1	0	0	0	4	2	-1	2	2	3	2	-1	2	1	3	-1	3	8	3	9	9	5	4
20001131650	1131650	50	-1	1	0	0	0	3	2	-1	2	2	3	2	-1	2	6	3	-1	5	6	8	6	3	1	3
20001131667	1131667	36	-1	1	0	0	0	7	2	-1	2	2	3	2	-1	2	3	3	-1	5	5	8	3	2	2	4
20001131674	1131674	48	-1	1	0	0	0	6	2	-1	2	2	3	1	-1	2	6	3	-1	2	3	4	3	8	5	2
20001131681	1131681	38	-1	1	1	1	38	4	2	-1	2	2	3	1	-1	2	7	3	-1	2	3	4	3	8	2	2
20001131698	1131698	55	-1	1	1	0	0	4	2	-1	2	2	3	2	-1	6	1	2	-1	4	7	7	3	5	1	3
20001131704	1131704	55	-1	1	0	0	0	6	1	-1	2	2	4	2	-1	6	6	3	-1	6	7	7	2	3	5	4
20001131711	1131711	6	-1	1	0	0	0	5	2	-1	2	2	3	1	-1	2	6	2	-1	2	4	7	7	3	4	4
20001131728	1131728	43	-1	1	0	0	0	5	1	-1	2	2	1	1	-1	2	1	3	-1	4	6	8	4	4	4	3
20001131735	1131735	46	-1	1	0	0	0	4	2	-1	2	2	3	1	-1	2	6	3	-1	4	6	6	2	3	5	4
20001131742	1131742	45	-1	1	0	0	0	8	1	-1	2	2	3	1	-1	2	1	3	-1	4	7	8	1	2	5	2
20001131759	1131759	16	-1	1	0	0	0	7	1	-1	2	2	4	1	-1	2	6	2	-1	1	7	6	4	5	5	2
20001131766	1131766	57	-1	1	0	0	0	8	1	-1	2	2	3	2	-1	1	3	3	-1	4	6	6	3	3	4	2
20001131773	1131773	45	-1	0	0	0	0	7	1	-1	1	1	3	1	-1	1	1	5	-1	4	6	6	4	4	2	4
20001131780	1131780	43	-1	0	1	1	43	5	2	-1	2	2	1	1	-1	1	7	4	-1	1	6	8	3	3	5	1
20001131797	1131797	46	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001131803	1131803	49	-1	1	0	0	0	9	1	-1	2	2	1	2	-1	7	1	3	-1	5	5	8	2	2	5	2
20001131810	1131810	44	-1	0	0	0	0	3	1	-1	3	2	3	1	-1	2	1	5	-1	3	3	8	7	7	1	2
20001131827	1131827	34	-1	0	1	0	0	4	1	-1	1	4	3	1	-1	1	1	7	-1	5	2	0	9	9	2	4
20001131834	1131834	41	-1	0	0	0	0	6	1	-1	2	2	1	2	-1	2	1	4	-1	4	5	4	7	7	5	2
20001131841	1131841	38	-1	1	0	0	0	4	2	-1	2	2	3	2	-1	6	4	4	-1	5	6	7	4	3	2	2
20001131858	1131858	34	-1	0	0	0	0	5	2	-1	1	1	1	1	-1	1	6	4	-1	5	2	2	9	9	1	4
20001131865	1131865	42	-1	0	0	0	0	4	1	-1	4	1	1	2	-1	1	1	7	-1	4	2	4	9	7	5	2
20001131872	1131872	29	-1	0	0	0	0	9	1	-1	2	2	1	2	-1	5	1	4	-1	5	6	8	4	4	5	2
20001131889	1131889	41	-1	0	0	0	0	7	1	-1	1	1	1	1	-1	1	1	6	-1	3	3	8	3	8	5	2
20001131896	1131896	29	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001131902	1131902	13	-1	0	0	0	0	2	2	-1	3	1	3	1	-1	1	1	7	-1	5	3	8	7	7	1	3
20001131919	1131919	11	-1	0	0	0	0	3	1	-1	1	2	1	2	-1	5	3	9	-1	5	2	8	9	9	1	2
20001131926	1131926	27	-1	0	0	0	0	3	1	-1	3	1	4	2	-1	7	4	2	-1	3	5	8	8	7	1	4
20001131933	1131933	27	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	4	6	3	-1	4	7	8	4	3	3	2
20001131940	1131940	52	-1	0	0	0	0	4	1	-1	4	1	1	1	-1	6	4	7	-1	3	2	3	9	9	1	4
20001131957	1131957	7	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	5	1	9	-1	2	2	2	7	9	1	2
20001131964	1131964	27	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001131971	1131971	31	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	0	1	-1	4	5	5	1	1	1	3
